,date,Team A,Team B,Score A,Score B,Tourn,Venue,City,Neut.,Country,elo_home,elo_away,proba_home_win,elo_gap,outcome
3305,2017-06-17,Fiji,Italy,22,19,June_rugby_union_tests,ANZ National Stadium,Suva,True,,1265.208803632126,1014.9336146469115,0.8085629958161875,250.27518898521464,1.0
3306,2017-06-17,Australia,Scotland,19,24,June_rugby_union_tests,Sydney Football Stadium,Sydney,True,,1636.8083387281706,1422.1547392469784,0.7748051316554146,214.65359948119226,0.0
3307,2017-06-17,Japan,Ireland,22,50,June_rugby_union_tests,Shizuoka Stadium,Shizuoka,True,,1431.590518780863,1496.188930912487,0.40809205464105286,-64.59841213162395,0.0
3308,2017-06-17,South Africa,France,37,15,June_rugby_union_tests,Kings Park Stadium,Durban,True,,1665.8095156103398,1366.0484358912315,0.848844061114526,299.76107971910824,1.0
3309,2017-06-17,Canada,Romania,9,25,June_rugby_union_tests,Ellerslie Rugby Park,Edmonton,True,,955.7648572557329,1177.0874921054601,0.21856722383861682,-221.32263484972725,0.0
3310,2017-06-17,United States,Georgia,17,21,June_rugby_union_tests,Fifth Third Bank Stadium,Kennesaw,True,,1066.234363039029,1277.1830784333733,0.22893784857719354,-210.9487153943444,0.0
3311,2017-06-18,Namibia,Russia,10,31,World_Rugby_Nations_Cup,Estadio Charrúa,Montevideo,True,,903.9255860355653,821.342876012667,0.6166573519275519,82.58271002289825,0.0
3312,2017-06-18,Uruguay,Spain,24,14,World_Rugby_Nations_Cup,Estadio Charrúa,Montevideo,True,,1043.4676905076435,964.7499524985265,0.6113845215431946,78.71773800911706,1.0
3313,2017-06-23,Samoa,Wales,17,19,June_rugby_union_tests,Apia Park,Apia,True,,1195.322754440901,1465.4047006747228,0.17440607984082507,-270.0819462338218,0.0
3314,2017-06-24,Argentina,Georgia,45,29,June_rugby_union_tests,Estadio 23 de Agosto,Jujuy,True,,1359.0783757056222,1287.6059701773447,0.6014302942304884,71.47240552827748,1.0
3315,2017-06-24,Romania,Brazil,56,5,June_rugby_union_tests,Stadionul Arcul de Triumf,Bucharest,True,,1194.5294818748444,727.4219259680043,0.936367711886102,467.10755590684005,1.0
3316,2017-06-24,South Africa,France,35,12,June_rugby_union_tests,Ellis Park Stadium,Johannesburg,True,,1678.7400684051702,1353.117883096401,0.8669702614816909,325.6221853087691,1.0
3317,2017-06-24,New Zealand,British & Irish Lions,30,15,June_rugby_union_tests,Eden Park,Jaco Peyper,True,,2046.4645747542947,1165.5910774625552,0.993761239549166,880.8734972917396,1.0
3318,2017-06-24,Fiji,Scotland,27,22,June_rugby_union_tests,ANZ National Stadium,Suva,True,,1272.5955103861695,1461.365180962195,0.25225046486957853,-188.76967057602542,1.0
3319,2017-06-24,Australia,Italy,40,27,June_rugby_union_tests,Lang Park,Brisbane,True,,1597.597897012954,1007.5469078928681,0.9675983124743706,590.0509891200859,1.0
3320,2017-06-24,Japan,Ireland,13,35,June_rugby_union_tests,Ajinomoto Stadium,Chōfu,True,,1390.2065070929334,1537.5729426004166,0.29978762092135813,-147.36643550748317,0.0
3321,2017-07-01,New Zealand,British & Irish Lions,21,24,June_rugby_union_tests,Wellington Regional Stadium,Wellington,True,,2046.8474826053794,1165.2081696114706,0.9937885114449383,881.6393129939088,0.0
3322,2017-07-01,Tonga,Samoa,30,26,World_Rugby_Pacific_Nations_Cup,Teufaiva Sport Stadium,Nukuʻalofa,True,,1029.102615153765,1190.032469232114,0.2836583478431368,-160.92985407834885,1.0
3323,2017-07-08,Tonga,Fiji,10,14,World_Rugby_Pacific_Nations_Cup,Teufaiva Sport Stadium,Nukuʻalofa,True,,1062.4065633616858,1310.8467891426926,0.19307735437444395,-248.4402257810068,0.0
3324,2017-07-08,New Zealand,British & Irish Lions,15,15,June_rugby_union_tests,Eden Park,Auckland,True,,2016.3578636107297,1195.6977886061202,0.9911994289066617,820.6600750046096,0.5
3325,2017-07-15,Samoa,Fiji,16,38,World_Rugby_Pacific_Nations_Cup,Apia Park,Apia,True,,1156.7285210241932,1319.5024540606044,0.28150630615547495,-162.7739330364111,0.0
3326,2017-08-19,Australia,New Zealand,34,54,Rugby_Championship,Stadium Australia,Sydney,True,,1599.6881010808972,2016.3578636107297,0.08328379424884215,-416.6697625298325,0.0
3327,2017-08-19,South Africa,Argentina,37,15,Rugby_Championship,Nelson Mandela Bay Stadium,Port Elizabeth,True,,1690.1563842995322,1392.983120056069,0.8469227539410871,297.1732642434631,1.0
3328,2017-08-26,New Zealand,Australia,35,29,Rugby_Championship,Forsyth Barr Stadium,Dunedin,True,,2022.966549958301,1593.079414733326,0.9223439880803362,429.8871352249748,1.0
3329,2017-08-26,Argentina,South Africa,23,41,Rugby_Championship,Estadio Padre Ernesto Martearena,Salta,True,,1379.8746398532794,1703.2648645023219,0.1345185567174914,-323.39022464904247,0.0
3330,2017-09-09,Australia,South Africa,23,23,Rugby_Championship,Perth Oval,Perth,True,,1589.1606866389056,1713.9698162914945,0.32773238904718976,-124.80912965258881,0.5
3331,2017-09-09,New Zealand,Argentina,39,22,Rugby_Championship,Yarrow Stadium,New Plymouth,True,,2026.8852780527213,1369.1696880641068,0.9778195805547095,657.7155899886145,1.0
3332,2017-09-16,Australia,Argentina,45,20,Rugby_Championship,Canberra Stadium,Canberra,True,,1589.1606866389056,1367.639697225611,0.7816277314271141,221.52098941329473,1.0
3333,2017-09-16,New Zealand,South Africa,57,0,Rugby_Championship,North Harbour Stadium,Albany,True,,2028.4152688912172,1713.9698162914945,0.859373177746416,314.4454525997228,1.0
3334,2017-09-30,South Africa,Australia,27,27,Rugby_Championship,Free State Stadium,Bloemfontein,True,,1698.4822300206315,1609.198834229084,0.6257335209370892,89.28339579154749,0.5
3335,2017-09-30,Argentina,New Zealand,10,36,Rugby_Championship,José Amalfitani Stadium,Buenos Aires,True,,1347.6015496354325,2043.9028551620802,0.017841376995496695,-696.3013055266476,0.0
3336,2017-10-07,South Africa,New Zealand,24,25,Rugby_Championship,Newlands Stadium,Cape Town,True,,1698.4822300206315,2045.2874882708022,0.11958441325949663,-346.8052582501707,0.0
3337,2017-10-07,Argentina,Australia,20,37,Rugby_Championship,Estadio Malvinas Argentinas,Mendoza,True,,1346.2169165267105,1609.198834229084,0.18036957329391248,-262.9819177023735,0.0
3338,2017-10-14,Finland,Norway,15,8,Rugby_Europe_International_Championships,Myllypuron urheilupuisto,Helsinki,True,,894.043172866993,963.6597205734579,0.4011333438005101,-69.61654770646487,1.0
3339,2017-10-14,Sweden,Hungary,12,10,Rugby_Europe_International_Championships,Norrköping,,True,,666.1366980254141,1124.9792827275435,0.06652662242250006,-458.84258470212933,1.0
3340,2017-10-14,Denmark,Luxembourg,3,18,Rugby_Europe_International_Championships,Atletikstadion,Odense,True,,851.661765247131,696.2657469287186,0.7098244061163342,155.39601831841242,0.0
3341,2017-10-21,Andorra,Israel,22,27,Rugby_Europe_International_Championships,Estadi Nacional,Andorra la Vella,True,,903.3408539370362,1052.4686576248548,0.2976635701910347,-149.12780368781864,0.0
3342,2017-10-21,Hungary,Latvia,6,12,Rugby_Europe_International_Championships,Esztergom,,True,,1098.6742929239952,918.3909539089226,0.7384241949337408,180.28333901507256,0.0
3343,2017-10-21,Austria,Serbia,27,25,Rugby_Europe_International_Championships,Wiener Sportclub-Platz,Wien,True,,1011.9555200310609,966.3982112135374,0.5651890530407455,45.55730881752356,1.0
3344,2017-10-28,Norway,Denmark,12,24,Rugby_Europe_International_Championships,Bislett Stadium,Oslo,True,,926.2392939737741,794.6772552453141,0.680774196170442,131.56203872846004,0.0
3345,2017-10-28,Bosnia and Herzegovina,Malta,20,52,Rugby_Europe_International_Championships,Zenica,,True,,1036.784504256237,1076.9564487816363,0.44244418314095174,-40.17194452539934,0.0
3346,2017-10-28,Croatia,Israel,32,17,Rugby_Europe_International_Championships,Stari Plac Stadion,Split,True,,1026.3217428182008,1067.9526562575888,0.4403733927283043,-41.630913439387996,1.0
3347,2017-10-28,Ukraine,Sweden,29,8,Rugby_Europe_International_Championships,Spartak Stadium,Odesa,True,,617.7147203967913,692.4416878289625,0.39408740859654545,-74.72696743217114,1.0
3348,2017-10-28,Czech Republic,Poland,19,14,Rugby_Europe_International_Championships,Prague,,True,,1013.4093671460012,967.167132062562,0.5661577357709818,46.24223508343914,1.0
3349,2017-10-28,Serbia,Slovenia,21,30,Rugby_Europe_International_Championships,Starčevo,,True,,951.8902911648182,984.8617644991648,0.45269216729681555,-32.97147333434657,0.0
3350,2017-11-04,Slovenia,Slovakia,29,15,Rugby_Europe_International_Championships,Stadion park Šiška,Ljubljana,True,,1016.6978651180882,1016.8361266550273,0.4998010256643218,-0.13826153693912602,1.0
3351,2017-11-04,Malta,Croatia,56,8,Rugby_Europe_International_Championships,Hibernians Stadium,Paola,True,,1124.0537457154721,1073.5284898382704,0.5722034193154647,50.525255877201744,1.0
3352,2017-11-04,Lithuania,Ukraine,22,12,Rugby_Europe_International_Championships,Panevėžys,,True,,1005.6441155940133,673.8673431356715,0.8710034891190879,331.77677245834184,1.0
3353,2017-11-11,Luxembourg,Estonia,64,0,Rugby_Europe_International_Championships,Stade Josy Barthel,Luxembourg City,True,,753.2502569305356,775.6104209088329,0.4678654912497406,-22.36016397829735,1.0
3354,2017-11-11,Moldova,Netherlands,7,59,Rugby_Europe_International_Championships,Complexul Sportiv Raional,Orhei,True,,841.4036737122641,861.0672454448674,0.4717320212086705,-19.66357173260326,0.0
3355,2017-11-11,Cyprus,Austria,42,5,Rugby_Europe_International_Championships,Stelios Kyriakides Stadium,Paphos,True,,908.0714643297765,1026.46344007978,0.335922362741205,-118.39197575000344,1.0
3356,2017-11-11,Israel,Bosnia and Herzegovina,44,8,Rugby_Europe_International_Championships,Wingate Institute,Netanya,True,,1020.7459092375192,989.687207322401,0.5445783816750476,31.05870191511815,1.0
3357,2017-11-18,Poland,Moldova,13,0,Rugby_Europe_International_Championships,MoSiR Stadium,Gdańsk,True,,943.5656458316089,783.8576902686654,0.7149102351042297,159.70795556294354,1.0
3358,2017-11-18,Switzerland,Netherlands,27,30,Rugby_Europe_International_Championships,Stade Municipal,Yverdon-les-Bains,True,,765.5105341980928,918.6132288884661,0.29290225512786505,-153.10269469037326,0.0
3359,2017-11-18,Portugal,Czech Republic,45,12,Rugby_Europe_International_Championships,CAR Rugby do Jamor,Oeiras,True,,964.0521523639827,1037.0108533769544,0.39652056841779887,-72.95870101297169,1.0
3360,2017-11-25,Slovakia,Cyprus,6,38,Rugby_Europe_International_Championships,Piešťany,,True,,974.8472835680243,979.1321926114788,0.49383383282021276,-4.2849090434544905,0.0
3361,2017-11-25,Moldova,Switzerland,20,22,Rugby_Europe_International_Championships,Complexul Sportiv Raional,Orhei,True,,762.1128326418035,753.7420191871913,0.5120442385361798,8.370813454612176,0.0
3362,2017-11-28,Latvia,Lithuania,19,33,Rugby_Europe_International_Championships,Zemgale Olympic Center,Jelgava,True,,959.5612906568184,1013.9764585803051,0.42232436099119064,-54.415167923486706,0.0
3363,2018-01-27,Canada,Uruguay,29,38,Americas_Rugby_Championship,BC Place,Vancouver,True,,938.3228674863487,1071.357410088606,0.3173865331195266,-133.03454260225726,0.0
3364,2018-02-03,Chile,Brazil,12,16,Americas_Rugby_Championship,Estadio Municipal de La Pintana,Santiago,True,,767.3286326246699,720.9927516176944,0.5662901389398486,46.33588100697557,0.0
3365,2018-02-03,Wales,Scotland,34,7,Six_Nations_Championship,Millennium Stadium,Cardiff,True,,1470.6949858835098,1423.1139022056718,0.5680497872039705,47.58108367783802,1.0
3366,2018-02-03,France,Ireland,13,15,Six_Nations_Championship,Stade de France,Saint-Denis,True,,1341.701567202039,1564.8830359016506,0.21674516280202943,-223.18146869961151,0.0
3367,2018-02-04,Italy,England,15,46,Six_Nations_Championship,Stadio Olimpico,Rome,True,,1005.4567038249251,1752.0426966579769,0.013417403122572771,-746.5859928330518,0.0
3368,2018-02-09,Brazil,Uruguay,18,27,Americas_Rugby_Championship,Pacaembu Stadium,São Paulo,True,,748.6636275470619,1092.7206633887877,0.12126005945224669,-344.0570358417258,0.0
3369,2018-02-10,United States,Canada,29,10,Americas_Rugby_Championship,Papa Murphy's Park,"Sacramento, California",True,,1055.8114712950576,916.9596141861672,0.6898237703071505,138.85185710889039,1.0
3370,2018-02-10,Russia,Spain,13,20,Rugby_Europe_International_Championships,Kuban Stadium,Krasnodar,True,,878.2945816007534,936.860232917564,0.4165065619853878,-58.565651316810545,0.0
3371,2018-02-10,Georgia,Belgium,47,0,Rugby_Europe_International_Championships,AIA Arena (Kutaisi),Kutaisi,True,,1253.7012258268978,778.9714192518967,0.9389325377099579,474.72980657500113,1.0
3372,2018-02-10,Romania,Germany,85,6,Rugby_Europe_International_Championships,Cluj Arena,Cluj,True,,1200.9586562251543,726.3748468346643,0.9388843313153412,474.58380939049005,1.0
3373,2018-02-10,Portugal,Netherlands,36,12,Rugby_Europe_International_Championships,CAR Rugby do Jamor,Oeiras,True,,1027.9052563384892,930.3817438993676,0.6367742059463899,97.52351243912153,1.0
3374,2018-02-10,Ireland,Italy,56,19,Six_Nations_Championship,Aviva Stadium,Dublin,True,,1571.584848847306,1004.3804141146954,0.9632116230561137,567.2044347326105,1.0
3375,2018-02-10,England,Wales,12,6,Six_Nations_Championship,Twickenham Stadium,London,True,,1753.1189863682066,1514.370129981904,0.7980818742309655,238.74885638630258,1.0
3376,2018-02-11,Scotland,France,32,26,Six_Nations_Championship,Murrayfield Stadium,Edinburgh,True,,1379.4387581072776,1334.9997542563838,0.5636063809168753,44.43900385089387,1.0
3377,2018-02-17,United States,Chile,45,13,Americas_Rugby_Championship,Titan Stadium,"Fullerton, California",True,,1082.906721828686,739.6577566953024,0.8782434074339293,343.24896513338354,1.0
3378,2018-02-17,Germany,Georgia,0,64,Rugby_Europe_International_Championships,Sparda-Bank-Hessen-Stadion,Offenbach am Main,True,,719.5458683537626,1259.7290427390103,0.04271527372515133,-540.1831743852478,0.0
3379,2018-02-17,Canada,Brazil,45,5,Americas_Rugby_Championship,Westhills Stadium,"Langford, British Columbia",True,,889.8643636525388,741.1786414751458,0.7018041348210675,148.68572217739302,1.0
3380,2018-02-17,Russia,Belgium,48,7,Rugby_Europe_International_Championships,Kuban Stadium,Krasnodar,True,,852.1416595475407,772.9436023397843,0.6120412505077745,79.19805720775639,1.0
3381,2018-02-18,Spain,Romania,22,10,Rugby_Europe_International_Championships,Estadio Nacional Complutense,Madrid,True,,963.0131549707767,1207.787634706056,0.19638627991474397,-244.77447973527933,1.0
3382,2018-02-23,France,Italy,34,17,Six_Nations_Championship,Stade Vélodrome,Marseille,True,,1309.1963062787959,1001.0822896108889,0.854910606994971,308.114016667907,1.0
3383,2018-02-24,Chile,Uruguay,15,67,Americas_Rugby_Championship,Estadio Municipal de La Pintana,Santiago,True,,728.2415333786618,1100.2056494607039,0.10515664622094902,-371.9641160820421,0.0
3384,2018-02-24,Portugal,Switzerland,31,17,Rugby_Europe_International_Championships,Setúbal,,True,,1062.6113164855221,771.1145988712967,0.8426381893867904,291.4967176142254,1.0
3385,2018-02-24,Ireland,Wales,37,27,Six_Nations_Championship,Aviva Stadium,Dublin,True,,1574.8829733511125,1503.3822125953723,0.6014694207509551,71.5007607557402,1.0
3386,2018-02-24,Scotland,England,25,13,Six_Nations_Championship,Murrayfield Stadium,Edinburgh,True,,1405.2422060848655,1764.1069037547384,0.11246646101645012,-358.86469766987284,1.0
3387,2018-02-24,Brazil,United States,16,45,Americas_Rugby_Championship,Estádio Martins Pereira,São José dos Campos,True,,709.0233137287642,1094.3229451453267,0.09814896606962445,-385.29963141656253,0.0
3388,2018-03-03,Netherlands,Poland,71,30,Rugby_Europe_International_Championships,NRCA Stadium,Amsterdam,True,,895.6756837523346,965.3105034584707,0.4011080766564593,-69.63481970613611,1.0
3389,2018-03-03,Romania,Russia,25,15,Rugby_Europe_International_Championships,Cluj Arena,Cluj,True,,1150.287123095327,895.5315715957427,0.8125234246672886,254.75555149958427,1.0
3390,2018-03-03,Belgium,Germany,69,15,Rugby_Europe_International_Championships,Brussels,,True,,729.5536902915824,715.1079356696632,0.5207771405921902,14.44575462191915,1.0
3391,2018-03-03,Georgia,Spain,23,10,Rugby_Europe_International_Championships,Mikheil Meskhi Stadium,Tbilisi,True,,1264.1669754231098,1020.5136665815058,0.802593165284582,243.65330884160392,1.0
3392,2018-03-03,Chile,Canada,17,33,Americas_Rugby_Championship,Estadio Municipal de La Pintana,Santiago,True,,717.1707428009843,922.0196913989205,0.23519510858982753,-204.84894859793621,0.0
3393,2018-03-03,Uruguay,United States,19,61,Americas_Rugby_Championship,Estadio Charrúa,Montevideo,True,,1111.2764400383812,1103.1291960573765,0.5117226779529678,8.147243981004749,0.0
3394,2018-03-10,Moldova,Portugal,10,29,Rugby_Europe_International_Championships,Anenii Noi,,True,,744.740252957698,1074.276192046761,0.13045277600815772,-329.53593908906305,0.0
3395,2018-03-10,Russia,Georgia,9,29,Rugby_Europe_International_Championships,Kuban Stadium,Krasnodar,True,,883.0418330573897,1278.706687066798,0.09299265921801422,-395.66485400940826,0.0
3396,2018-03-10,Ireland,Scotland,28,8,Six_Nations_Championship,Aviva Stadium,Dublin,True,,1603.575140355236,1465.9159256974353,0.6883528902153377,137.6592146578007,1.0
3397,2018-03-10,Romania,Belgium,62,12,Rugby_Europe_International_Championships,Stadionul Municipal,Buzău,True,,1162.7768616336798,788.6979101302466,0.8959834148283953,374.07895150343325,1.0
3398,2018-03-10,Czech Republic,Switzerland,17,13,Rugby_Europe_International_Championships,Prague,,True,,973.157749402448,759.4497233100577,0.7738539774104481,213.70802609239024,1.0
3399,2018-03-10,France,England,22,16,Six_Nations_Championship,Stade de France,Saint-Denis,True,,1320.5994991052517,1703.4331841421686,0.09941264568249328,-382.8336850369169,1.0
3400,2018-03-11,Spain,Germany,84,10,Rugby_Europe_International_Championships,Estadio Nacional Complutense,Madrid,True,,1005.9739549378176,655.963715830999,0.88234441601581,350.0102391068185,1.0
3401,2018-03-11,Wales,Italy,38,14,Six_Nations_Championship,Millennium Stadium,Cardiff,True,,1474.6900455912487,989.6790967844331,0.9422391252426129,485.0109488068156,1.0
3402,2018-03-16,Israel,Bosnia and Herzegovina,40,0,Rugby_Europe_International_Championships,Wingate Institute,Netanya,True,,1071.0154173055187,939.4176992544016,0.6808188292905664,131.5977180511171,1.0
3403,2018-03-17,Israel,Malta,17,24,Rugby_Europe_International_Championships,Wingate Institute,Netanya,True,,1105.6858987758428,1174.50716119539,0.40223359891420957,-68.82126241954711,0.0
3404,2018-03-17,Italy,Scotland,27,29,Six_Nations_Championship,Stadio Olimpico,Rome,True,,984.9565496781962,1438.2346909954206,0.06854363930554096,-453.27814131722437,0.0
3405,2018-03-17,Wales,France,14,13,Six_Nations_Championship,Millennium Stadium,Cardiff,True,,1479.4125926974855,1366.8734477774535,0.6565207039292675,112.53914492003196,1.0
3406,2018-03-17,Switzerland,Poland,30,24,Rugby_Europe_International_Championships,Plan-les-Ouates,,True,,749.1657054676806,898.0472676872696,0.2979599934485264,-148.881562219589,1.0
3407,2018-03-17,England,Ireland,15,24,Six_Nations_Championship,Twickenham Stadium,London,True,,1657.1592354699667,1631.2563750572508,0.5372082991205644,25.90286041271588,0.0
3408,2018-03-17,Bosnia and Herzegovina,Andorra,20,17,Rugby_Europe_International_Championships,Arena Zenica,Zenica,True,,904.7472177840775,887.856855304302,0.524288054770206,16.89036247977549,1.0
3409,2018-03-17,Netherlands,Czech Republic,27,10,Rugby_Europe_International_Championships,NRCA Stadium,Amsterdam,True,,962.9389195235358,983.4417672448251,0.4705282332710153,-20.5028477212893,1.0
3410,2018-03-18,Georgia,Romania,25,16,Rugby_Europe_International_Championships,Boris Paichadze Dinamo Arena,Tbilisi,True,,1286.1454994273045,1173.612621023923,0.656512569382918,112.53287840338135,1.0
3411,2018-03-18,Belgium,Spain,18,10,Rugby_Europe_International_Championships,King Baudouin Stadium,Brussels,True,,777.8621507400034,1019.5597839627713,0.19919656472079933,-241.697633222768,1.0
3412,2018-03-18,Germany,Russia,3,57,Rugby_Europe_International_Championships,Köln,,True,,642.3778868060452,875.603020696883,0.20709073058026134,-233.2251338908378,0.0
3413,2018-03-23,Cyprus,Malta,10,37,Rugby_Europe_International_Championships,Stelios Kyriakides Stadium,Paphos,True,,1032.5556461502304,1199.649701305845,0.27650380568177507,-167.09405515561457,0.0
3414,2018-03-24,Poland,Portugal,25,27,Rugby_Europe_International_Championships,Stadion Widzewa,Łódź,True,,858.3822273245995,1084.8127762922059,0.21358680503754765,-226.43054896760634,0.0
3415,2018-03-24,Austria,Slovakia,56,0,Rugby_Europe_International_Championships,Wiener Sportclub-Platz,Wien,True,,955.4027117980777,921.4238300292726,0.5487442333020326,33.97888176880508,1.0
3416,2018-03-24,Cyprus,Slovenia,17,5,Rugby_Europe_International_Championships,Stelios Kyriakides Stadium,Paphos,True,,1006.0094914513052,1058.6867082050912,0.42476698966971266,-52.67721675378607,1.0
3417,2018-03-24,Malta,Andorra,89,3,Rugby_Europe_International_Championships,Hibernians Stadium,Paola,True,,1226.1958560047701,867.5688349098203,0.8873968982631258,358.6270210949498,1.0
3418,2018-04-07,Slovenia,Austria,8,22,Rugby_Europe_International_Championships,Stadion park Šiška,Ljubljana,True,,1014.0175258225429,1011.1004198796751,0.5041979542678118,2.9171059428678063,0.0
3419,2018-04-14,Luxembourg,Finland,45,5,Rugby_Europe_International_Championships,Stade Josy Barthel,Luxembourg City,True,,821.4188125341395,931.4635994666768,0.34672443383116514,-110.04478693253725,1.0
3420,2018-04-14,Montenegro,Bulgaria,0,57,Rugby_Europe_International_Championships,Stadion kraj Bistrice,Nikšić,True,,999.1807383370921,855.9034180799902,0.6952480570205953,143.2773202571019,0.0
3421,2018-04-21,Hungary,Lithuania,25,29,Rugby_Europe_International_Championships,Százhalombatta,,True,,1057.5039561760993,1048.5746439688642,0.512847484678518,8.92931220723517,0.0
3422,2018-04-21,Slovakia,Serbia,24,50,Rugby_Europe_International_Championships,Piešťany,,True,,865.7261219476752,920.0541905458948,0.42244668665468316,-54.3280685982196,0.0
3423,2018-04-21,Czech Republic,Moldova,35,21,Rugby_Europe_International_Championships,Prague,,True,,936.438337119075,734.2036687122533,0.7620871215010323,202.2346684068217,1.0
3424,2018-04-28,Lithuania,Sweden,43,22,Rugby_Europe_International_Championships,Telšiai,,True,,1074.0584924176712,636.2890650900823,0.9255322887449619,437.7694273275889,1.0
3425,2018-04-28,Serbia,Cyprus,35,17,Rugby_Europe_International_Championships,Stadion NC Makiš,Beograd,True,,962.1757917155334,1050.6786738338535,0.37531929207921544,-88.50288211832014,1.0
3426,2018-04-28,Malaysia,South Korea,10,35,Asia_Rugby_Championship,National Stadium,Kuala Lumpur,True,,826.0449196376989,984.5228180299507,0.2865351171388338,-158.47789839225186,0.0
3427,2018-04-28,Ukraine,Hungary,19,19,Rugby_Europe_International_Championships,Lviv,,True,,665.5350001493797,1032.0201077272923,0.10816166572779864,-366.4851075779126,0.5
3428,2018-04-28,Croatia,Bosnia and Herzegovina,27,6,Rugby_Europe_International_Championships,Stadion NŠC Stjepan Spajić,Zagreb,True,,1023.0750743583525,925.0352381785592,0.6374613742255266,98.03983617979327,1.0
3429,2018-04-28,Turkey,Montenegro,13,8,Rugby_Europe_International_Championships,Maltepe Hasan Polat Stadyumu,Istanbul,True,,1000.0,917.0181922774826,0.6172002888845676,82.98180772251737,1.0
3430,2018-04-28,Denmark,Estonia,127,5,Rugby_Europe_International_Championships,Atletikstadion,Odense,True,,845.7535376724077,707.4418653052289,0.6891580362826892,138.31167236717874,1.0
3431,2018-04-28,Luxembourg,Norway,35,17,Rugby_Europe_International_Championships,Stade Josy Barthel,Luxembourg City,True,,893.0417693412928,875.1630115466805,0.5257069136824889,17.878757794612284,1.0
3432,2018-05-05,Brazil,Chile,28,12,South_American_Six_Nations,Canindé Stadium,São Paulo,True,,700.2170628167145,698.2732523044469,0.5027973390067082,1.9438105122675324,1.0
3433,2018-05-05,Malaysia,Hong Kong,8,67,Asia_Rugby_Championship,National Stadium,Kuala Lumpur,True,,799.0492336345752,1241.241861197335,0.07273171637428688,-442.19262756275987,0.0
3434,2018-05-05,Bulgaria,Turkey,39,25,Rugby_Europe_International_Championships,NSA Vassil Levski,Sofia,True,,938.0659641395996,1020.4895883679019,0.38355915137201346,-82.42362422830229,1.0
3435,2018-05-05,Colombia,Uruguay,5,26,South_American_Six_Nations,,Medellin,True,,808.5240978678423,1051.8311500867053,0.1977228246874817,-243.30705221886296,0.0
3436,2018-05-05,Paraguay,Argentina,3,64,South_American_Six_Nations,,Asuncion,True,,568.9929805765894,1331.78114053843,0.012237205797213227,-762.7881599618406,0.0
3437,2018-05-05,Andorra,Croatia,18,18,Rugby_Europe_International_Championships,Estadi Nacional,Andorra la Vella,True,,854.1647388996201,1056.3323045048817,0.2379829212003893,-202.16756560526153,0.5
3438,2018-05-05,Latvia,Ukraine,14,32,Rugby_Europe_International_Championships,,,True,,924.9631052682594,665.5350001493797,0.8165862811514372,259.42810511887967,0.0
3439,2018-05-12,Finland,Denmark,10,57,Rugby_Europe_International_Championships,Myllypuron urheilupuisto,Helsinki,True,,859.8406426595234,889.381394359987,0.45758959049283476,-29.540751700463602,0.0
3440,2018-05-12,Sweden,Latvia,50,27,Rugby_Europe_International_Championships,Enköpings RK,Enköping,True,,630.3376461838216,858.2893554940698,0.21211968618565544,-227.95170931024825,1.0
3441,2018-05-12,South Korea,Hong Kong,21,30,Asia_Rugby_Championship,Namdong Asiad Rugby Stadium,Incheon,True,,1011.5185040330744,1248.9283521955388,0.20316309472909788,-237.4098481624644,0.0
3442,2018-05-12,Uruguay,Chile,20,22,South_American_Six_Nations,Charrúa Stadium,Montevideo,True,,1068.890720949254,654.6426844741926,0.9156456745325301,414.24803647506144,0.0
3443,2018-05-12,Argentina,Brazil,33,36,South_American_Six_Nations,,Buenos Aires,True,,1332.943698590013,743.8476306469688,0.9674255288445665,589.0960679430441,0.0
3444,2018-05-12,Estonia,Norway,16,47,Rugby_Europe_International_Championships,Tamme Staadion,Tartu,True,,663.8140086176496,832.2196610425923,0.274995951721896,-168.40565242494267,0.0
3445,2018-05-12,Paraguay,Colombia,28,26,South_American_Six_Nations,,Asuncion,True,,567.8304225250065,791.4645270052937,0.2163031483967745,-223.6341044802872,1.0
3446,2018-05-19,Lithuania,Malta,81,10,Rugby_Europe_International_Championships,Šiaulių savivaldybės stadionas,Šiauliai,True,,1080.0099113239319,1239.5999520149703,0.2852281281482108,-159.59004069103844,1.0
3447,2018-05-19,South Korea,Malaysia,67,12,Asia_Rugby_Championship,Namdong Asiad Rugby Stadium,Incheon,True,,998.4292070501031,791.3627426363715,0.7670932808831984,207.06646441373152,1.0
3448,2018-05-19,Brazil,Colombia,67,5,South_American_Six_Nations,,São Paulo,True,,776.6415935843976,767.2369560490965,0.5135310567264139,9.404637535301049,1.0
3449,2018-05-19,Chile,Paraguay,97,0,South_American_Six_Nations,,Santiago,True,,680.885443037308,592.0579934812037,0.6251186516820645,88.8274495561044,1.0
3450,2018-05-20,Argentina,Uruguay,64,15,South_American_Six_Nations,,Buenos Aires,True,,1300.1497356525842,1042.6479623861387,0.8149196344716985,257.5017732664455,1.0
3451,2018-05-26,Hong Kong,Malaysia,91,10,Asia_Rugby_Championship,Hong Kong Football Club Stadium,Hong Kong,True,,1262.01764917851,764.7994357165703,0.9459468271914673,497.21821346193974,1.0
3452,2018-06-02,South Africa,Wales,20,22,June_rugby_union_tests,Robert F. Kennedy Memorial Stadium,"Washington, D.C.",True,,1696.2625586790684,1486.4339537676947,0.7699219495556872,209.82860491137376,0.0
